pH,seed,time,n_stacks,platelets_in_stacks,largest_stack
10,101098,0.833999,0,0,0
10,101098,0.835999,0,0,0
10,101098,0.837999,0,0,0
10,101098,0.839999,0,0,0
10,101098,0.841999,0,0,0
10,101098,0.843999,0,0,0
10,101098,0.845999,0,0,0
10,101098,0.847999,0,0,0
10,101098,0.849999,0,0,0
10,101098,0.851999,0,0,0
10,101098,0.853999,0,0,0
10,101098,0.855999,0,0,0
10,101098,0.857999,0,0,0
10,101098,0.859999,0,0,0
10,101098,0.861999,0,0,0
10,101098,0.863999,0,0,0
10,101098,0.865999,0,0,0
10,101098,0.867999,0,0,0
10,101098,0.869999,0,0,0
10,101098,0.871999,0,0,0
10,101098,0.873999,0,0,0
10,101098,0.875999,0,0,0
10,101098,0.877999,0,0,0
10,101098,0.879999,0,0,0
10,101098,0.881999,0,0,0
10,101098,0.883999,0,0,0
10,101098,0.885999,0,0,0
10,101098,0.887999,0,0,0
10,101098,0.889999,0,0,0
10,101098,0.891999,0,0,0
10,101098,0.893999,0,0,0
10,101098,0.895999,0,0,0
10,101098,0.897999,0,0,0
10,101098,0.899999,0,0,0
10,101098,0.901999,0,0,0
10,101098,0.903999,0,0,0
10,101098,0.905999,0,0,0
10,101098,0.907999,0,0,0
10,101098,0.909999,0,0,0
10,101098,0.911999,0,0,0
10,101098,0.913999,0,0,0
10,101098,0.915999,0,0,0
10,101098,0.917999,0,0,0
10,101098,0.919999,0,0,0
10,101098,0.921999,0,0,0
10,101098,0.923999,0,0,0
10,101098,0.925999,0,0,0
10,101098,0.927999,0,0,0
10,101098,0.929999,0,0,0
10,101098,0.931999,0,0,0
10,101098,0.933999,0,0,0
10,101098,0.935999,0,0,0
10,101098,0.937999,0,0,0
10,101098,0.939999,0,0,0
10,101098,0.941999,0,0,0
10,101098,0.943999,0,0,0
10,101098,0.945999,0,0,0
10,101098,0.947999,0,0,0
10,101098,0.949999,0,0,0
10,101098,0.951999,0,0,0
10,101098,0.953999,0,0,0
10,101098,0.955999,0,0,0
10,101098,0.957999,0,0,0
10,101098,0.959999,0,0,0
10,101098,0.961999,0,0,0
10,101098,0.963999,0,0,0
10,101098,0.965999,0,0,0
10,101098,0.967999,0,0,0
10,101098,0.969999,0,0,0
10,101098,0.971999,0,0,0
10,101098,0.973999,0,0,0
10,101098,0.975999,0,0,0
10,101098,0.977999,0,0,0
10,101098,0.979999,0,0,0
10,101098,0.981999,0,0,0
10,101098,0.983999,0,0,0
10,101098,0.985999,0,0,0
10,101098,0.987999,0,0,0
10,101098,0.989999,0,0,0
10,101098,0.991999,0,0,0
10,101098,0.993999,0,0,0
10,101098,0.995999,0,0,0
10,101098,0.997999,0,0,0
10,101098,0.999999,0,0,0
10,333,0.0,4,8,2
10,333,0.001999,0,0,0
10,333,0.003999,0,0,0
10,333,0.005999,0,0,0
10,333,0.007999,0,0,0
10,333,0.009999,0,0,0
10,333,0.011999,0,0,0
10,333,0.013999,0,0,0
10,333,0.015999,0,0,0
10,333,0.017999,1,2,2
10,333,0.019999,0,0,0
10,333,0.021999,0,0,0
10,333,0.023999,0,0,0
10,333,0.025999,0,0,0
10,333,0.027999,1,2,2
10,333,0.029999,0,0,0
10,333,0.031999,0,0,0
10,333,0.033999,0,0,0
10,333,0.035999,0,0,0
10,333,0.037999,0,0,0
10,333,0.039999,0,0,0
10,333,0.041999,0,0,0
10,333,0.043999,0,0,0
10,333,0.045999,0,0,0
10,333,0.047999,0,0,0
10,333,0.049999,0,0,0
10,333,0.051999,0,0,0
10,333,0.053999,0,0,0
10,333,0.055999,0,0,0
10,333,0.057999,0,0,0
10,333,0.059999,0,0,0
10,333,0.061999,0,0,0
10,333,0.063999,0,0,0
10,333,0.065999,0,0,0
10,333,0.067999,0,0,0
10,333,0.069999,0,0,0
10,333,0.071999,0,0,0
10,333,0.073999,0,0,0
10,333,0.075999,0,0,0
10,333,0.077999,0,0,0
10,333,0.079999,0,0,0
10,333,0.081999,1,2,2
10,333,0.083999,0,0,0
10,333,0.085999,0,0,0
10,333,0.087999,0,0,0
10,333,0.089999,0,0,0
10,333,0.091999,0,0,0
10,333,0.093999,0,0,0
10,333,0.095999,0,0,0
10,333,0.097999,0,0,0
10,333,0.099999,0,0,0
10,333,0.101999,0,0,0
10,333,0.103999,0,0,0
10,333,0.105999,0,0,0
10,333,0.107999,0,0,0
10,333,0.109999,0,0,0
10,333,0.111999,0,0,0
10,333,0.113999,0,0,0
10,333,0.115999,0,0,0
10,333,0.117999,0,0,0
10,333,0.119999,0,0,0
10,333,0.121999,0,0,0
10,333,0.123999,0,0,0
10,333,0.125999,0,0,0
10,333,0.127999,0,0,0
10,333,0.129999,0,0,0
10,333,0.131999,0,0,0
10,333,0.133999,0,0,0
10,333,0.135999,0,0,0
10,333,0.137999,0,0,0
10,333,0.139999,0,0,0
10,333,0.141999,0,0,0
10,333,0.143999,0,0,0
10,333,0.145999,0,0,0
10,333,0.147999,0,0,0
10,333,0.149999,0,0,0
10,333,0.151999,0,0,0
10,333,0.153999,0,0,0
10,333,0.155999,0,0,0
10,333,0.157999,0,0,0
10,333,0.159999,0,0,0
10,333,0.161999,0,0,0
10,333,0.163999,0,0,0
10,333,0.165999,0,0,0
10,333,0.167999,0,0,0
10,333,0.169999,0,0,0
10,333,0.171999,0,0,0
10,333,0.173999,0,0,0
10,333,0.175999,0,0,0
10,333,0.177999,0,0,0
10,333,0.179999,0,0,0
10,333,0.181999,0,0,0
10,333,0.183999,0,0,0
10,333,0.185999,0,0,0
10,333,0.187999,0,0,0
10,333,0.189999,0,0,0
10,333,0.191999,0,0,0
10,333,0.193999,0,0,0
10,333,0.195999,0,0,0
10,333,0.197999,0,0,0
10,333,0.199999,0,0,0
10,333,0.201999,0,0,0
10,333,0.203999,0,0,0
10,333,0.205999,0,0,0
10,333,0.207999,0,0,0
10,333,0.209999,0,0,0
10,333,0.211999,0,0,0
10,333,0.213999,0,0,0
10,333,0.215999,0,0,0
10,333,0.217999,0,0,0
10,333,0.219999,0,0,0
10,333,0.221999,0,0,0
10,333,0.223999,0,0,0
10,333,0.225999,0,0,0
10,333,0.227999,0,0,0
10,333,0.229999,0,0,0
10,333,0.231999,0,0,0
10,333,0.233999,0,0,0
10,333,0.235999,0,0,0
10,333,0.237999,0,0,0
10,333,0.239999,0,0,0
10,333,0.241999,0,0,0
10,333,0.243999,0,0,0
10,333,0.245999,0,0,0
10,333,0.247999,0,0,0
10,333,0.249999,0,0,0
10,333,0.251999,0,0,0
10,333,0.253999,0,0,0
10,333,0.255999,0,0,0
10,333,0.257999,0,0,0
10,333,0.259999,0,0,0
10,333,0.261999,0,0,0
10,333,0.263999,0,0,0
10,333,0.265999,0,0,0
10,333,0.267999,0,0,0
10,333,0.269999,0,0,0
10,333,0.271999,0,0,0
10,333,0.273999,0,0,0
10,333,0.275999,0,0,0
10,333,0.277999,0,0,0
10,333,0.279999,0,0,0
10,333,0.281999,0,0,0
10,333,0.283999,0,0,0
10,333,0.285999,0,0,0
10,333,0.287999,0,0,0
10,333,0.289999,0,0,0
10,333,0.291999,0,0,0
10,333,0.293999,0,0,0
10,333,0.295999,0,0,0
10,333,0.297999,0,0,0
10,333,0.299999,0,0,0
10,333,0.301999,0,0,0
10,333,0.303999,0,0,0
10,333,0.305999,0,0,0
10,333,0.307999,0,0,0
10,333,0.309999,0,0,0
10,333,0.311999,0,0,0
10,333,0.313999,0,0,0
10,333,0.315999,0,0,0
10,333,0.317999,0,0,0
10,333,0.319999,0,0,0
10,333,0.321999,0,0,0
10,333,0.323999,0,0,0
10,333,0.325999,0,0,0
10,333,0.327999,0,0,0
10,333,0.329999,0,0,0
10,333,0.331999,0,0,0
10,333,0.333999,0,0,0
10,333,0.335999,0,0,0
10,333,0.337999,0,0,0
10,333,0.339999,0,0,0
10,333,0.341999,0,0,0
10,333,0.343999,0,0,0
10,333,0.345999,0,0,0
10,333,0.347999,0,0,0
10,333,0.349999,0,0,0
10,333,0.351999,0,0,0
10,333,0.353999,0,0,0
10,333,0.355999,0,0,0
10,333,0.357999,0,0,0
10,333,0.359999,0,0,0
10,333,0.361999,0,0,0
10,333,0.363999,0,0,0
10,333,0.365999,0,0,0
10,333,0.367999,0,0,0
10,333,0.369999,0,0,0
10,333,0.371999,0,0,0
10,333,0.373999,0,0,0
10,333,0.375999,0,0,0
10,333,0.377999,0,0,0
10,333,0.379999,0,0,0
10,333,0.381999,0,0,0
10,333,0.383999,0,0,0
10,333,0.385999,0,0,0
10,333,0.387999,0,0,0
10,333,0.389999,0,0,0
10,333,0.391999,0,0,0
10,333,0.393999,0,0,0
10,333,0.395999,0,0,0
10,333,0.397999,0,0,0
10,333,0.399999,0,0,0
10,333,0.401999,0,0,0
10,333,0.403999,0,0,0
10,333,0.405999,0,0,0
10,333,0.407999,0,0,0
10,333,0.409999,0,0,0
10,333,0.411999,0,0,0
10,333,0.413999,0,0,0
10,333,0.415999,0,0,0
10,333,0.417999,0,0,0
10,333,0.419999,0,0,0
10,333,0.421999,0,0,0
10,333,0.423999,0,0,0
10,333,0.425999,0,0,0
10,333,0.427999,0,0,0
10,333,0.429999,0,0,0
10,333,0.431999,0,0,0
10,333,0.433999,0,0,0
10,333,0.435999,0,0,0
10,333,0.437999,0,0,0
10,333,0.439999,0,0,0
10,333,0.441999,0,0,0
10,333,0.443999,0,0,0
10,333,0.445999,0,0,0
10,333,0.447999,0,0,0
10,333,0.449999,0,0,0
10,333,0.451999,0,0,0
10,333,0.453999,0,0,0
10,333,0.455999,0,0,0
10,333,0.457999,0,0,0
10,333,0.459999,0,0,0
10,333,0.461999,0,0,0
10,333,0.463999,0,0,0
10,333,0.465999,0,0,0
10,333,0.467999,0,0,0
10,333,0.469999,0,0,0
10,333,0.471999,0,0,0
10,333,0.473999,0,0,0
10,333,0.475999,0,0,0
10,333,0.477999,0,0,0
10,333,0.479999,0,0,0
10,333,0.481999,0,0,0
10,333,0.483999,0,0,0
10,333,0.485999,0,0,0
10,333,0.487999,0,0,0
10,333,0.489999,0,0,0
10,333,0.491999,0,0,0
10,333,0.493999,0,0,0
10,333,0.495999,0,0,0
10,333,0.497999,0,0,0
10,333,0.499999,0,0,0
10,333,0.501999,0,0,0
10,333,0.503999,0,0,0
10,333,0.505999,0,0,0
10,333,0.507999,0,0,0
10,333,0.509999,0,0,0
10,333,0.511999,0,0,0
10,333,0.513999,0,0,0
10,333,0.515999,0,0,0
10,333,0.517999,0,0,0
10,333,0.519999,0,0,0
10,333,0.521999,0,0,0
10,333,0.523999,0,0,0
10,333,0.525999,0,0,0
10,333,0.527999,0,0,0
10,333,0.529999,0,0,0
10,333,0.531999,0,0,0
10,333,0.533999,0,0,0
10,333,0.535999,0,0,0
10,333,0.537999,0,0,0
10,333,0.539999,0,0,0
10,333,0.541999,0,0,0
10,333,0.543999,0,0,0
10,333,0.545999,0,0,0
10,333,0.547999,0,0,0
10,333,0.549999,0,0,0
10,333,0.551999,0,0,0
10,333,0.553999,0,0,0
10,333,0.555999,0,0,0
10,333,0.557999,0,0,0
10,333,0.559999,0,0,0
10,333,0.561999,0,0,0
10,333,0.563999,0,0,0
10,333,0.565999,0,0,0
10,333,0.567999,0,0,0
10,333,0.569999,0,0,0
10,333,0.571999,0,0,0
10,333,0.573999,0,0,0
10,333,0.575999,0,0,0
10,333,0.577999,0,0,0
10,333,0.579999,0,0,0
10,333,0.581999,0,0,0
10,333,0.583999,0,0,0
10,333,0.585999,0,0,0
10,333,0.587999,0,0,0
10,333,0.589999,0,0,0
10,333,0.591999,0,0,0
10,333,0.593999,0,0,0
10,333,0.595999,0,0,0
10,333,0.597999,0,0,0
10,333,0.599999,0,0,0
10,333,0.601999,0,0,0
10,333,0.603999,0,0,0
10,333,0.605999,0,0,0
10,333,0.607999,0,0,0
10,333,0.609999,0,0,0
10,333,0.611999,0,0,0
10,333,0.613999,0,0,0
10,333,0.615999,0,0,0
10,333,0.617999,0,0,0
10,333,0.619999,0,0,0
10,333,0.621999,0,0,0
10,333,0.623999,0,0,0
10,333,0.625999,0,0,0
10,333,0.627999,0,0,0
10,333,0.629999,0,0,0
10,333,0.631999,0,0,0
10,333,0.633999,0,0,0
10,333,0.635999,0,0,0
10,333,0.637999,0,0,0
10,333,0.639999,0,0,0
10,333,0.641999,0,0,0
10,333,0.643999,0,0,0
10,333,0.645999,0,0,0
10,333,0.647999,0,0,0
10,333,0.649999,0,0,0
10,333,0.651999,0,0,0
10,333,0.653999,0,0,0
10,333,0.655999,0,0,0
10,333,0.657999,0,0,0
10,333,0.659999,0,0,0
10,333,0.661999,0,0,0
10,333,0.663999,0,0,0
10,333,0.665999,0,0,0
10,333,0.667999,0,0,0
10,333,0.669999,0,0,0
10,333,0.671999,0,0,0
10,333,0.673999,0,0,0
10,333,0.675999,0,0,0
10,333,0.677999,0,0,0
10,333,0.679999,0,0,0
10,333,0.681999,0,0,0
10,333,0.683999,0,0,0
10,333,0.685999,0,0,0
10,333,0.687999,0,0,0
10,333,0.689999,0,0,0
10,333,0.691999,0,0,0
10,333,0.693999,0,0,0
10,333,0.695999,0,0,0
10,333,0.697999,0,0,0
10,333,0.699999,0,0,0
10,333,0.701999,0,0,0
10,333,0.703999,0,0,0
10,333,0.705999,0,0,0
10,333,0.707999,0,0,0
10,333,0.709999,0,0,0
10,333,0.711999,0,0,0
10,333,0.713999,0,0,0
10,333,0.715999,0,0,0
10,333,0.717999,0,0,0
10,333,0.719999,0,0,0
10,333,0.721999,0,0,0
10,333,0.723999,0,0,0
10,333,0.725999,0,0,0
10,333,0.727999,0,0,0
10,333,0.729999,0,0,0
10,333,0.731999,0,0,0
10,333,0.733999,0,0,0
10,333,0.735999,0,0,0
10,333,0.737999,0,0,0
10,333,0.739999,0,0,0
10,333,0.741999,0,0,0
10,333,0.743999,0,0,0
10,333,0.745999,0,0,0
10,333,0.747999,0,0,0
10,333,0.749999,0,0,0
10,333,0.751999,0,0,0
10,333,0.753999,0,0,0
10,333,0.755999,0,0,0
10,333,0.757999,0,0,0
10,333,0.759999,0,0,0
10,333,0.761999,0,0,0
10,333,0.763999,0,0,0
10,333,0.765999,0,0,0
10,333,0.767999,0,0,0
10,333,0.769999,0,0,0
10,333,0.771999,0,0,0
10,333,0.773999,0,0,0
10,333,0.775999,0,0,0
10,333,0.777999,0,0,0
10,333,0.779999,0,0,0
10,333,0.781999,0,0,0
10,333,0.783999,0,0,0
10,333,0.785999,0,0,0
10,333,0.787999,0,0,0
10,333,0.789999,0,0,0
10,333,0.791999,0,0,0
10,333,0.793999,0,0,0
10,333,0.795999,0,0,0
10,333,0.797999,0,0,0
10,333,0.799999,0,0,0
10,333,0.801999,0,0,0
10,333,0.803999,0,0,0
10,333,0.805999,0,0,0
10,333,0.807999,0,0,0
10,333,0.809999,0,0,0
10,333,0.811999,0,0,0
10,333,0.813999,0,0,0
10,333,0.815999,0,0,0
10,333,0.817999,0,0,0
10,333,0.819999,0,0,0
10,333,0.821999,0,0,0
10,333,0.823999,0,0,0
10,333,0.825999,0,0,0
10,333,0.827999,0,0,0
10,333,0.829999,0,0,0
10,333,0.831999,0,0,0
10,333,0.833999,0,0,0
10,333,0.835999,0,0,0
10,333,0.837999,0,0,0
10,333,0.839999,0,0,0
10,333,0.841999,0,0,0
10,333,0.843999,0,0,0
10,333,0.845999,0,0,0
10,333,0.847999,0,0,0
10,333,0.849999,0,0,0
10,333,0.851999,0,0,0
10,333,0.853999,0,0,0
10,333,0.855999,0,0,0
10,333,0.857999,0,0,0
10,333,0.859999,0,0,0
10,333,0.861999,0,0,0
10,333,0.863999,0,0,0
10,333,0.865999,0,0,0
10,333,0.867999,0,0,0
10,333,0.869999,0,0,0
10,333,0.871999,0,0,0
10,333,0.873999,0,0,0
10,333,0.875999,0,0,0
10,333,0.877999,0,0,0
10,333,0.879999,0,0,0
10,333,0.881999,0,0,0
10,333,0.883999,0,0,0
10,333,0.885999,0,0,0
10,333,0.887999,0,0,0
10,333,0.889999,0,0,0
10,333,0.891999,0,0,0
10,333,0.893999,0,0,0
10,333,0.895999,0,0,0
10,333,0.897999,0,0,0
10,333,0.899999,0,0,0
10,333,0.901999,0,0,0
10,333,0.903999,0,0,0
10,333,0.905999,0,0,0
10,333,0.907999,0,0,0
10,333,0.909999,0,0,0
10,333,0.911999,0,0,0
10,333,0.913999,0,0,0
10,333,0.915999,0,0,0
10,333,0.917999,0,0,0
10,333,0.919999,0,0,0
10,333,0.921999,0,0,0
10,333,0.923999,0,0,0
10,333,0.925999,0,0,0
10,333,0.927999,0,0,0
10,333,0.929999,0,0,0
10,333,0.931999,0,0,0
10,333,0.933999,0,0,0
10,333,0.935999,0,0,0
10,333,0.937999,0,0,0
10,333,0.939999,0,0,0
10,333,0.941999,0,0,0
10,333,0.943999,0,0,0
10,333,0.945999,0,0,0
10,333,0.947999,0,0,0
10,333,0.949999,0,0,0
10,333,0.951999,0,0,0
10,333,0.953999,0,0,0
10,333,0.955999,0,0,0
10,333,0.957999,0,0,0
10,333,0.959999,0,0,0
10,333,0.961999,0,0,0
10,333,0.963999,0,0,0
10,333,0.965999,0,0,0
10,333,0.967999,0,0,0
10,333,0.969999,0,0,0
10,333,0.971999,0,0,0
10,333,0.973999,0,0,0
10,333,0.975999,0,0,0
10,333,0.977999,0,0,0
10,333,0.979999,0,0,0
10,333,0.981999,0,0,0
10,333,0.983999,0,0,0
10,333,0.985999,0,0,0
10,333,0.987999,0,0,0
10,333,0.989999,0,0,0
10,333,0.991999,0,0,0
10,333,0.993999,0,0,0
10,333,0.995999,0,0,0
10,333,0.997999,0,0,0
10,333,0.999999,0,0,0
10,112233,0.0,2,4,2
10,112233,0.001999,1,2,2
10,112233,0.003999,0,0,0
10,112233,0.005999,0,0,0
10,112233,0.007999,0,0,0
10,112233,0.009999,0,0,0
10,112233,0.011999,0,0,0
10,112233,0.013999,0,0,0
10,112233,0.015999,0,0,0
10,112233,0.017999,0,0,0
10,112233,0.019999,0,0,0
10,112233,0.021999,0,0,0
10,112233,0.023999,0,0,0
10,112233,0.025999,0,0,0
10,112233,0.027999,0,0,0
10,112233,0.029999,0,0,0
10,112233,0.031999,0,0,0
10,112233,0.033999,0,0,0
10,112233,0.035999,0,0,0
10,112233,0.037999,0,0,0
10,112233,0.039999,0,0,0
10,112233,0.041999,0,0,0
10,112233,0.043999,0,0,0
10,112233,0.045999,0,0,0
10,112233,0.047999,0,0,0
10,112233,0.049999,0,0,0
10,112233,0.051999,0,0,0
10,112233,0.053999,0,0,0
10,112233,0.055999,0,0,0
10,112233,0.057999,0,0,0
10,112233,0.059999,0,0,0
10,112233,0.061999,0,0,0
10,112233,0.063999,0,0,0
10,112233,0.065999,0,0,0
10,112233,0.067999,0,0,0
10,112233,0.069999,0,0,0
10,112233,0.071999,0,0,0
10,112233,0.073999,0,0,0
10,112233,0.075999,0,0,0
10,112233,0.077999,0,0,0
10,112233,0.079999,0,0,0
10,112233,0.081999,0,0,0
10,112233,0.083999,0,0,0
10,112233,0.085999,0,0,0
10,112233,0.087999,0,0,0
10,112233,0.089999,0,0,0
10,112233,0.091999,0,0,0
10,112233,0.093999,0,0,0
10,112233,0.095999,0,0,0
10,112233,0.097999,0,0,0
10,112233,0.099999,0,0,0
10,112233,0.101999,0,0,0
10,112233,0.103999,0,0,0
10,112233,0.105999,0,0,0
10,112233,0.107999,0,0,0
10,112233,0.109999,0,0,0
10,112233,0.111999,0,0,0
10,112233,0.113999,0,0,0
10,112233,0.115999,0,0,0
10,112233,0.117999,0,0,0
10,112233,0.119999,0,0,0
10,112233,0.121999,0,0,0
10,112233,0.123999,0,0,0
10,112233,0.125999,0,0,0
10,112233,0.127999,0,0,0
10,112233,0.129999,0,0,0
10,112233,0.131999,0,0,0
10,112233,0.133999,0,0,0
10,112233,0.135999,0,0,0
10,112233,0.137999,0,0,0
10,112233,0.139999,0,0,0
10,112233,0.141999,0,0,0
10,112233,0.143999,0,0,0
10,112233,0.145999,0,0,0
10,112233,0.147999,0,0,0
10,112233,0.149999,0,0,0
10,112233,0.151999,0,0,0
10,112233,0.153999,0,0,0
10,112233,0.155999,0,0,0
10,112233,0.157999,0,0,0
10,112233,0.159999,0,0,0
10,112233,0.161999,0,0,0
10,112233,0.163999,0,0,0
10,112233,0.165999,0,0,0
10,112233,0.167999,0,0,0
10,112233,0.169999,1,2,2
10,112233,0.171999,0,0,0
10,112233,0.173999,0,0,0
10,112233,0.175999,0,0,0
10,112233,0.177999,0,0,0
10,112233,0.179999,0,0,0
10,112233,0.181999,0,0,0
10,112233,0.183999,0,0,0
10,112233,0.185999,0,0,0
10,112233,0.187999,0,0,0
10,112233,0.189999,0,0,0
10,112233,0.191999,0,0,0
10,112233,0.193999,0,0,0
10,112233,0.195999,0,0,0
10,112233,0.197999,0,0,0
10,112233,0.199999,0,0,0
10,112233,0.201999,0,0,0
10,112233,0.203999,0,0,0
10,112233,0.205999,0,0,0
10,112233,0.207999,0,0,0
10,112233,0.209999,0,0,0
10,112233,0.211999,0,0,0
10,112233,0.213999,0,0,0
10,112233,0.215999,0,0,0
10,112233,0.217999,0,0,0
10,112233,0.219999,0,0,0
10,112233,0.221999,0,0,0
10,112233,0.223999,0,0,0
10,112233,0.225999,0,0,0
10,112233,0.227999,0,0,0
10,112233,0.229999,0,0,0
10,112233,0.231999,0,0,0
10,112233,0.233999,0,0,0
10,112233,0.235999,0,0,0
10,112233,0.237999,0,0,0
10,112233,0.239999,0,0,0
10,112233,0.241999,0,0,0
10,112233,0.243999,0,0,0
10,112233,0.245999,0,0,0
10,112233,0.247999,0,0,0
10,112233,0.249999,0,0,0
10,112233,0.251999,0,0,0
10,112233,0.253999,0,0,0
10,112233,0.255999,0,0,0
10,112233,0.257999,0,0,0
10,112233,0.259999,0,0,0
10,112233,0.261999,0,0,0
10,112233,0.263999,0,0,0
10,112233,0.265999,0,0,0
10,112233,0.267999,0,0,0
10,112233,0.269999,0,0,0
10,112233,0.271999,0,0,0
10,112233,0.273999,0,0,0
10,112233,0.275999,0,0,0
10,112233,0.277999,0,0,0
10,112233,0.279999,0,0,0
10,112233,0.281999,0,0,0
10,112233,0.283999,0,0,0
10,112233,0.285999,0,0,0
10,112233,0.287999,0,0,0
10,112233,0.289999,0,0,0
10,112233,0.291999,0,0,0
10,112233,0.293999,0,0,0
10,112233,0.295999,0,0,0
10,112233,0.297999,0,0,0
10,112233,0.299999,0,0,0
10,112233,0.301999,0,0,0
10,112233,0.303999,0,0,0
10,112233,0.305999,0,0,0
10,112233,0.307999,0,0,0
10,112233,0.309999,0,0,0
10,112233,0.311999,0,0,0
10,112233,0.313999,0,0,0
10,112233,0.315999,0,0,0
10,112233,0.317999,0,0,0
10,112233,0.319999,0,0,0
10,112233,0.321999,0,0,0
10,112233,0.323999,0,0,0
10,112233,0.325999,0,0,0
10,112233,0.327999,0,0,0
10,112233,0.329999,0,0,0
10,112233,0.331999,0,0,0
10,112233,0.333999,0,0,0
10,112233,0.335999,0,0,0
10,112233,0.337999,0,0,0
10,112233,0.339999,0,0,0
10,112233,0.341999,0,0,0
10,112233,0.343999,0,0,0
10,112233,0.345999,0,0,0
10,112233,0.347999,0,0,0
10,112233,0.349999,0,0,0
10,112233,0.351999,0,0,0
10,112233,0.353999,0,0,0
10,112233,0.355999,0,0,0
10,112233,0.357999,0,0,0
10,112233,0.359999,0,0,0
10,112233,0.361999,0,0,0
10,112233,0.363999,0,0,0
10,112233,0.365999,0,0,0
10,112233,0.367999,0,0,0
10,112233,0.369999,0,0,0
10,112233,0.371999,0,0,0
10,112233,0.373999,0,0,0
10,112233,0.375999,0,0,0
10,112233,0.377999,0,0,0
10,112233,0.379999,0,0,0
10,112233,0.381999,0,0,0
10,112233,0.383999,0,0,0
10,112233,0.385999,0,0,0
10,112233,0.387999,0,0,0
10,112233,0.389999,0,0,0
10,112233,0.391999,0,0,0
10,112233,0.393999,0,0,0
10,112233,0.395999,0,0,0
10,112233,0.397999,0,0,0
10,112233,0.399999,0,0,0
10,112233,0.401999,0,0,0
10,112233,0.403999,0,0,0
10,112233,0.405999,0,0,0
10,112233,0.407999,0,0,0
10,112233,0.409999,0,0,0
10,112233,0.411999,0,0,0
10,112233,0.413999,0,0,0
10,112233,0.415999,0,0,0
10,112233,0.417999,0,0,0
10,112233,0.419999,0,0,0
10,112233,0.421999,0,0,0
10,112233,0.423999,0,0,0
10,112233,0.425999,0,0,0
10,112233,0.427999,0,0,0
10,112233,0.429999,0,0,0
10,112233,0.431999,0,0,0
10,112233,0.433999,0,0,0
10,112233,0.435999,0,0,0
10,112233,0.437999,0,0,0
10,112233,0.439999,0,0,0
10,112233,0.441999,0,0,0
10,112233,0.443999,0,0,0
10,112233,0.445999,0,0,0
10,112233,0.447999,0,0,0
10,112233,0.449999,0,0,0
10,112233,0.451999,0,0,0
10,112233,0.453999,0,0,0
10,112233,0.455999,0,0,0
10,112233,0.457999,0,0,0
10,112233,0.459999,0,0,0
10,112233,0.461999,0,0,0
10,112233,0.463999,0,0,0
10,112233,0.465999,0,0,0
10,112233,0.467999,0,0,0
10,112233,0.469999,0,0,0
10,112233,0.471999,0,0,0
10,112233,0.473999,0,0,0
10,112233,0.475999,0,0,0
10,112233,0.477999,0,0,0
10,112233,0.479999,0,0,0
10,112233,0.481999,0,0,0
10,112233,0.483999,0,0,0
10,112233,0.485999,0,0,0
10,112233,0.487999,0,0,0
10,112233,0.489999,0,0,0
10,112233,0.491999,0,0,0
10,112233,0.493999,0,0,0
10,112233,0.495999,0,0,0
10,112233,0.497999,0,0,0
10,112233,0.499999,0,0,0
10,112233,0.501999,0,0,0
10,112233,0.503999,0,0,0
10,112233,0.505999,0,0,0
10,112233,0.507999,0,0,0
10,112233,0.509999,0,0,0
10,112233,0.511999,0,0,0
10,112233,0.513999,0,0,0
10,112233,0.515999,0,0,0
10,112233,0.517999,0,0,0
10,112233,0.519999,0,0,0
10,112233,0.521999,0,0,0
10,112233,0.523999,0,0,0
10,112233,0.525999,0,0,0
10,112233,0.527999,0,0,0
10,112233,0.529999,0,0,0
10,112233,0.531999,0,0,0
10,112233,0.533999,0,0,0
10,112233,0.535999,0,0,0
10,112233,0.537999,0,0,0
10,112233,0.539999,0,0,0
10,112233,0.541999,0,0,0
10,112233,0.543999,0,0,0
10,112233,0.545999,0,0,0
10,112233,0.547999,0,0,0
10,112233,0.549999,0,0,0
10,112233,0.551999,0,0,0
10,112233,0.553999,0,0,0
10,112233,0.555999,0,0,0
10,112233,0.557999,0,0,0
10,112233,0.559999,0,0,0
10,112233,0.561999,0,0,0
10,112233,0.563999,0,0,0
10,112233,0.565999,0,0,0
10,112233,0.567999,0,0,0
10,112233,0.569999,0,0,0
10,112233,0.571999,0,0,0
10,112233,0.573999,0,0,0
10,112233,0.575999,0,0,0
10,112233,0.577999,0,0,0
10,112233,0.579999,0,0,0
10,112233,0.581999,0,0,0
10,112233,0.583999,0,0,0
10,112233,0.585999,0,0,0
10,112233,0.587999,0,0,0
10,112233,0.589999,0,0,0
10,112233,0.591999,0,0,0
10,112233,0.593999,0,0,0
10,112233,0.595999,0,0,0
10,112233,0.597999,0,0,0
10,112233,0.599999,0,0,0
10,112233,0.601999,0,0,0
10,112233,0.603999,0,0,0
10,112233,0.605999,0,0,0
10,112233,0.607999,0,0,0
10,112233,0.609999,0,0,0
10,112233,0.611999,0,0,0
10,112233,0.613999,0,0,0
10,112233,0.615999,0,0,0
10,112233,0.617999,0,0,0
10,112233,0.619999,0,0,0
10,112233,0.621999,0,0,0
10,112233,0.623999,0,0,0
10,112233,0.625999,0,0,0
10,112233,0.627999,0,0,0
10,112233,0.629999,0,0,0
10,112233,0.631999,0,0,0
10,112233,0.633999,0,0,0
10,112233,0.635999,0,0,0
